"p","y","t","fip_title","c","q","res"
"I2","2019","D","IAGOS_FIP_2019","iagos","I2-D","NetCDF_CF1.7"
"I2","2019","D","LifeWatch_Marine_FIP_2019","lw-marine","I2-D","DwC-A"
"I2","2020","D","LifeWatch_Marine_FIP_2020","lw-marine","I2-D","DwC-A"
"I2","2021","D","LifeWatch_Marine_FIP_2021","lw-marine","I2-D","DwC-A"
"I2","2019","D","SIOS_FIP_2019","sios","I2-D","CF_SN"
"I2","2021","D","SIOS_FIP_2021","sios","I2-D","CF_SN"
"I2","2020","D","SIOS_FIP_2020","sios","I2-D","CF_SN"
"I3","2021","MD","ACTRIS_ARES_FIP_2021","ACTRIS-ARES","I3-MD","datacite_metadata_scheme"
"I3","2019","MD","ACTRIS-ASC_FIP_2019","ACTRIS-ASC","I3-MD","ISO_19115"
"I3","2020","MD","ACTRIS-ASC_FIP_2020","ACTRIS-ASC","I3-MD","ISO_19115"
"I3","2021","MD","ACTRIS-ASC_FIP_2021","ACTRIS-ASC","I3-MD","ISO_19115"
"I3","2019","MD","ACTRIS-GRES_FIP_2019","ACTRIS_GRES","I3-MD","ISO_19115"
"I3","2020","MD","ACTRIS-GRES_FIP_2020","ACTRIS_GRES","I3-MD","ISO_19115"
"I3","2021","MD","ACTRIS-GRES_FIP_2021","ACTRIS_GRES","I3-MD","ISO_19115"
"I3","2019","MD","ACTRIS-InSitu_FIP_2019","ACTRIS_InSitu","I3-MD","wmo-core-profile"
"I3","2020","MD","ACTRIS-InSitu_FIP_2020","ACTRIS_InSitu","I3-MD","wmo-core-profile"
"I3","2021","MD","ACTRIS-InSitu_FIP_2021","ACTRIS_InSitu","I3-MD","wmo-core-profile"
"I3","2022","MD","ACTRIS-ASC_FIP_2022","AERIS","I3-MD","ISO_19115"
"I3","2019","MD","AnaEE_CREA_FIP_2019","AnaEE_CREA","I3-MD","DCAT-AP"
"I3","2020","MD","AnaEE_CREA_FIP_2020","AnaEE_CREA","I3-MD","DCAT-AP"
"I3","2021","MD","AnaEE_CREA_FIP_2021","AnaEE_CREA","I3-MD","DCAT-AP"
"I3","2019","MD","AnaEE_FIP_2019","Anaee","I3-MD","ISO_19115"
"I3","2020","MD","AnaEE_FIP_2020","Anaee","I3-MD","ISO_19115"
"I3","2021","MD","AnaEE_FIP_2021","Anaee","I3-MD","ISO_19115"
"I3","2019","MD","Euro-Argo_FIP_2019","ArgoGdacFairImplementationCommunityPublication","I3-MD","datacite_metadata_scheme"
"I3","2020","MD","EuroArgo_FIP_2020","ArgoGdacFairImplementationCommunityPublication","I3-MD","datacite_metadata_scheme"
"I3","2021","MD","Euro-Argo_FIP_2021","ArgoGdacFairImplementationCommunityPublication","I3-MD","datacite_metadata_scheme"
"I3","2019","MD","Euro-Argo_FIP_2019","ArgoGdacFairImplementationCommunityPublication","I3-MD","schema.org-dataset"
"I3","2020","MD","EuroArgo_FIP_2020","ArgoGdacFairImplementationCommunityPublication","I3-MD","schema.org-dataset"
"I3","2021","MD","Euro-Argo_FIP_2021","ArgoGdacFairImplementationCommunityPublication","I3-MD","schema.org-dataset"
"I3","2021","MD","DANUBIUS_FIP_2021","DANUBIUS","I3-MD","DCMI"
"I3","2020","MD","DiSSCo_FIP_2020","DiSSCo","I3-MD","openDS"
"I3","2021","MD","DiSSCo_FIP_2021","DiSSCo","I3-MD","openDS"
"I3","2021","MD","EISCAT_FIP_2021","EISCAT","I3-MD","datacite_metadata_scheme"
"I3","2021","MD","EISCAT_FIP_2021","EISCAT","I3-MD","madrigal-data-model"
"I3","2020","MD","EISCAT_FIP_2020","EISCAT","I3-MD","madrigal-data-model"
"I3","2019","MD","EISCAT_FIP_2019","EISCAT","I3-MD","madrigal-data-model"
"I3","2022","MD","EMSO ERIC FIP 2022","EMSO","I3-MD","OceanSites"
"I3","2021","MD","EMSO ERIC FIP 2021","EMSO","I3-MD","OceanSites"
"I3","2021","MD","EPOS_ICS-C_FIP_2021","EPOS-ERIC","I3-MD","CERIF"
"I3","2021","MD","EPOS_ICS-C_FIP_2021","EPOS-ERIC","I3-MD","EPOS-DCAT-AP"
"I3","2022","MD","ICOS_FIP_2022","ICOS","I3-MD","ICOS_ontology"
"I3","2021","MD","ICOS_FIP_2021","ICOS","I3-MD","ICOS_ontology"
"I3","2020","MD","ICOS_FIP_2020","ICOS","I3-MD","ICOS_ontology"
"I3","2019","MD","ICOS_FIP_2019","ICOS","I3-MD","ICOS_ontology"
"I3","2022","MD","LifeWatch_Ecosystems_FIP_2022","LWERIC_Ecosystem","I3-MD","EML2.2.0"
"I3","2022","MD","LifeWatch_Ecosystems_FIP_2022","LWERIC_Ecosystem","I3-MD","LUPO"
"I3","2022","MD","LifeWatch_Ecosystems_FIP_2022","LWERIC_Ecosystem","I3-MD","ISO_19139"
"I3","2022","MD","LifeWatch_Ecosystems_FIP_2022","LWERIC_Ecosystem","I3-MD","LWERIC-MetadataCatalogue"
"I3","2020","MD","LifeWatch_Ecosystems_FIP_2020","LWERIC_Ecosystem","I3-MD","EML2.2.0"
"I3","2020","MD","LifeWatch_Ecosystems_FIP_2020","LWERIC_Ecosystem","I3-MD","LUPO"
"I3","2020","MD","LifeWatch_Ecosystems_FIP_2020","LWERIC_Ecosystem","I3-MD","ISO_19139"
"I3","2022","MD","LifeWatch_Ecosystems_FIP_2022","LWERIC_Ecosystem","I3-MD","PE"
"I3","2021","MD","LifeWatch_Ecosystems_FIP_2021","LWERIC_Ecosystem","I3-MD","EML2.2.0"
"I3","2021","MD","LifeWatch_Ecosystems_FIP_2021","LWERIC_Ecosystem","I3-MD","LUPO"
"I3","2021","MD","LifeWatch_Ecosystems_FIP_2021","LWERIC_Ecosystem","I3-MD","ISO_19139"
"I3","2021","MD","LifeWatch_Ecosystems_FIP_2021","LWERIC_Ecosystem","I3-MD","LWERIC-MetadataCatalogue"
"I3","2019","MD","LifeWatch_Ecosystems_FIP_2019","LWERIC_Ecosystem","I3-MD","EML"
"I3","2019","MD","LifeWatch_Ecosystems_FIP_2019","LWERIC_Ecosystem","I3-MD","ISO_19139"
"I3","2020","MD","LifeWatch_Ecosystems_FIP_2020","LWERIC_Ecosystem","I3-MD","PE"
"I3","2021","MD","LifeWatch_Ecosystems_FIP_2021","LWERIC_Ecosystem","I3-MD","PE"
"I3","2019","MD","SeaDataNET_CDI_FIP_2019","SeaDataNet-CDI","I3-MD","SDN2_CDI_ISO19139"
"I3","2020","MD","SeaDatNET_CDI_FIP_2020","SeaDataNet-CDI","I3-MD","ISO_19139"
"I3","2021","MD","SeaDataNET_CDI_FIP_2021","SeaDataNet-CDI","I3-MD","ISO_19115"
"I3","2020","MD","SeaDatNET_CDI_FIP_2020","SeaDataNet-CDI","I3-MD","SDN2_CDI_ISO19139"
"I3","2021","MD","SeaDataNET_CDI_FIP_2021","SeaDataNet-CDI","I3-MD","SDN2_CDI_ISO19139"
"I3","2021","MD","SeaDataNET_CDI_FIP_2021","SeaDataNet-CDI","I3-MD","schema.org-dataset"
"I3","2021","MD","SeaDataNET_CDI_FIP_2021","SeaDataNet-CDI","I3-MD","DCAT-AP"
"I3","2021","MD","SeaDataNET_CDI_FIP_2021","SeaDataNet-CDI","I3-MD","SensorML"
"I3","2019","MD","SeaDataNET_Sextant_FIP_2019","SeaDataNet-Sextant","I3-MD","ISO_19139"
"I3","2020","MD","SeaDataNET_Sextant_FIP_2020","SeaDataNet-Sextant","I3-MD","ISO_19139"
"I3","2021","MD","SeaDataNET_Sextant_FIP_2021","SeaDataNet-Sextant","I3-MD","ISO_19139"
"I3","2019","MD","eLTER_FIP_2019","eLTER-RI","I3-MD","ISO_19139"
"I3","2020","MD","eLTER_FIP_2020","eLTER-RI","I3-MD","ISO_19139"
"I3","2019","MD","eLTER_FIP_2019","eLTER-RI","I3-MD","ISO_19115"
"I3","2020","MD","eLTER_FIP_2020","eLTER-RI","I3-MD","ISO_19115"
"I3","2019","MD","eLTER_FIP_2019","eLTER-RI","I3-MD","INSOIRE-EF"
"I3","2020","MD","eLTER_FIP_2020","eLTER-RI","I3-MD","INSOIRE-EF"
"I3","2021","MD","eLTER_FIP_2021","eLTER-RI","I3-MD","ISO_19139"
"I3","2021","MD","eLTER_FIP_2021","eLTER-RI","I3-MD","ISO_19115"
"I3","2021","MD","eLTER_FIP_2021","eLTER-RI","I3-MD","INSOIRE-EF"
"I3","2021","MD","eLTER_FIP_2021","eLTER-RI","I3-MD","I-ADOPT"
"I3","2020","MD","IAGOS_FIP_2020","iagos","I3-MD","ISO_19115"
"I3","2021","MD","IAGOS_FIP_2021","iagos","I3-MD","ISO_19115"
"I3","2019","MD","IAGOS_FIP_2019","iagos","I3-MD","ISO_19115"
"I3","2020","MD","IAGOS_FIP_2020","iagos","I3-MD","wmo-core-profile"
"I3","2021","MD","IAGOS_FIP_2021","iagos","I3-MD","wmo-core-profile"
"I3","2019","MD","IAGOS_FIP_2019","iagos","I3-MD","wmo-core-profile"
"I3","2019","MD","LifeWatch_Marine_FIP_2019","lw-marine","I3-MD","EML_GBIF_Profile"
"I3","2020","MD","LifeWatch_Marine_FIP_2020","lw-marine","I3-MD","EML_GBIF_Profile"
"I3","2021","MD","LifeWatch_Marine_FIP_2021","lw-marine","I3-MD","EML_GBIF_Profile"
"I3","2019","MD","LifeWatch_Marine_FIP_2019","lw-marine","I3-MD","datacite_metadata_scheme"
"I3","2020","MD","LifeWatch_Marine_FIP_2020","lw-marine","I3-MD","datacite_metadata_scheme"
"I3","2021","MD","LifeWatch_Marine_FIP_2021","lw-marine","I3-MD","datacite_metadata_scheme"
"I3","2019","MD","LifeWatch_Marine_FIP_2019","lw-marine","I3-MD","DCAT3"
"I3","2020","MD","LifeWatch_Marine_FIP_2020","lw-marine","I3-MD","DCAT3"
"I3","2021","MD","LifeWatch_Marine_FIP_2021","lw-marine","I3-MD","DCAT3"
"I3","2019","MD","SIOS_FIP_2019","sios","I3-MD","ISO_19115"
"I3","2021","MD","SIOS_FIP_2021","sios","I3-MD","ISO_19115"
"I3","2020","MD","SIOS_FIP_2020","sios","I3-MD","ISO_19115"
"I3","2019","MD","SIOS_FIP_2019","sios","I3-MD","DIF"
"I3","2021","MD","SIOS_FIP_2021","sios","I3-MD","DIF"
"I3","2020","MD","SIOS_FIP_2020","sios","I3-MD","DIF"
"I3","2019","D","ACTRIS_ARES_FIP_2019","ACTRIS-ARES","I3-D","NetCDF_CF1.7"
"I3","2020","D","ACTRIS_ARES_FIP_2020","ACTRIS-ARES","I3-D","NetCDF_CF1.7"
"I3","2021","D","ACTRIS_ARES_FIP_2021","ACTRIS-ARES","I3-D","NetCDF_CF1.7"
"I3","2019","D","ACTRIS-ASC_FIP_2019","ACTRIS-ASC","I3-D","JCAMP-DX"
"I3","2020","D","ACTRIS-ASC_FIP_2020","ACTRIS-ASC","I3-D","JCAMP-DX"
"I3","2021","D","ACTRIS-ASC_FIP_2021","ACTRIS-ASC","I3-D","JCAMP-DX"
"I3","2019","D","ACTRIS-ASC_FIP_2019","ACTRIS-ASC","I3-D","EDF"
"I3","2020","D","ACTRIS-ASC_FIP_2020","ACTRIS-ASC","I3-D","EDF"
"I3","2021","D","ACTRIS-ASC_FIP_2021","ACTRIS-ASC","I3-D","EDF"
"I3","2019","D","ACTRIS-ASC_FIP_2019","ACTRIS-ASC","I3-D","NetCDF_CF1.7"
"I3","2020","D","ACTRIS-ASC_FIP_2020","ACTRIS-ASC","I3-D","NetCDF_CF1.7"
"I3","2021","D","ACTRIS-ASC_FIP_2021","ACTRIS-ASC","I3-D","NetCDF_CF1.7"
"I3","2019","D","ACTRIS_CLU_FIP_2019","ACTRIS_CLU","I3-D","NetCDF_CF1.7"
"I3","2020","D","ACTRIS_CLU_FIP_2020","ACTRIS_CLU","I3-D","NetCDF_CF1.7"
"I3","2021","D","ACTRIS_CLU_FIP_2021","ACTRIS_CLU","I3-D","NetCDF_CF1.7"
"I3","2019","D","ACTRIS-GRES_FIP_2019","ACTRIS_GRES","I3-D","GEOMS"
"I3","2020","D","ACTRIS-GRES_FIP_2020","ACTRIS_GRES","I3-D","GEOMS"
"I3","2021","D","ACTRIS-GRES_FIP_2021","ACTRIS_GRES","I3-D","GEOMS"
"I3","2019","D","ACTRIS-GRES_FIP_2019","ACTRIS_GRES","I3-D","NetCDF_CF1.7"
"I3","2020","D","ACTRIS-GRES_FIP_2020","ACTRIS_GRES","I3-D","NetCDF_CF1.7"
"I3","2021","D","ACTRIS-GRES_FIP_2021","ACTRIS_GRES","I3-D","NetCDF_CF1.7"
"I3","2020","D","ACTRIS-InSitu_FIP_2020","ACTRIS_InSitu","I3-D","NetCDF_CF1.7"
"I3","2021","D","ACTRIS-InSitu_FIP_2021","ACTRIS_InSitu","I3-D","NetCDF_CF1.7"
"I3","2022","D","ACTRIS-ASC_FIP_2022","AERIS","I3-D","JCAMP-DX"
"I3","2022","D","ACTRIS-ASC_FIP_2022","AERIS","I3-D","EDF"
"I3","2022","D","ACTRIS-ASC_FIP_2022","AERIS","I3-D","NetCDF_CF1.7"
"I3","2019","D","AnaEE_CREA_FIP_2019","AnaEE_CREA","I3-D","CKAN"
"I3","2020","D","AnaEE_CREA_FIP_2020","AnaEE_CREA","I3-D","CKAN"
"I3","2021","D","AnaEE_CREA_FIP_2021","AnaEE_CREA","I3-D","CKAN"
"I3","2019","D","AnaEE_FIP_2019","Anaee","I3-D","OBOE"
"I3","2020","D","AnaEE_FIP_2020","Anaee","I3-D","OBOE"
"I3","2021","D","AnaEE_FIP_2021","Anaee","I3-D","OBOE"
"I3","2019","D","Euro-Argo_FIP_2019","ArgoGdacFairImplementationCommunityPublication","I3-D","datacite_metadata_scheme"
"I3","2020","D","EuroArgo_FIP_2020","ArgoGdacFairImplementationCommunityPublication","I3-D","datacite_metadata_scheme"
"I3","2021","D","Euro-Argo_FIP_2021","ArgoGdacFairImplementationCommunityPublication","I3-D","datacite_metadata_scheme"
"I3","2021","D","DANUBIUS_FIP_2021","DANUBIUS","I3-D","NetCDF_CF1.7"
"I3","2021","D","DANUBIUS_FIP_2021","DANUBIUS","I3-D","DCAT-AP"
"I3","2020","D","DiSSCo_FIP_2020","DiSSCo","I3-D","openDS"
"I3","2021","D","DiSSCo_FIP_2021","DiSSCo","I3-D","openDS"
"I3","2021","D","EISCAT_FIP_2021","EISCAT","I3-D","madrigal-data-model"
"I3","2020","D","EISCAT_FIP_2020","EISCAT","I3-D","madrigal-data-model"
"I3","2021","D","EISCAT_FIP_2021","EISCAT","I3-D","madrigal-hdf"
"I3","2019","D","EISCAT_FIP_2019","EISCAT","I3-D","madrigal-data-model"
"I3","2021","D","EISCAT_FIP_2021","EISCAT","I3-D","eiscat-hdf"
"I3","2022","D","EMSO ERIC FIP 2022","EMSO","I3-D","OceanSites"
"I3","2021","D","EMSO ERIC FIP 2021","EMSO","I3-D","OceanSites"
"I3","2022","D","ICOS_FIP_2022","ICOS","I3-D","NetCDF_CF1.7"
"I3","2022","D","ICOS_FIP_2022","ICOS","I3-D","ICOS_ontology"
"I3","2022","D","ICOS_FIP_2022","ICOS","I3-D","wmo-core-profile"
"I3","2019","D","ICOS_FIP_2019","ICOS","I3-D","NetCDF_CF1.7"
"I3","2021","D","ICOS_FIP_2021","ICOS","I3-D","NetCDF_CF1.7"
"I3","2020","D","ICOS_FIP_2020","ICOS","I3-D","NetCDF_CF1.7"
"I3","2021","D","ICOS_FIP_2021","ICOS","I3-D","ICOS_ontology"
"I3","2020","D","ICOS_FIP_2020","ICOS","I3-D","ICOS_ontology"
"I3","2019","D","ICOS_FIP_2019","ICOS","I3-D","ICOS_ontology"
"I3","2021","D","ICOS_FIP_2021","ICOS","I3-D","wmo-core-profile"
"I3","2020","D","ICOS_FIP_2020","ICOS","I3-D","wmo-core-profile"
"I3","2022","D","LifeWatch_Ecosystems_FIP_2022","LWERIC_Ecosystem","I3-D","NetCDF_CF_SDN"
"I3","2022","D","LifeWatch_Ecosystems_FIP_2022","LWERIC_Ecosystem","I3-D","DwC-A"
"I3","2019","D","LifeWatch_Ecosystems_FIP_2019","LWERIC_Ecosystem","I3-D","EML"
"I3","2019","D","LifeWatch_Ecosystems_FIP_2019","LWERIC_Ecosystem","I3-D","NetCDF_CF_SDN"
"I3","2020","D","LifeWatch_Ecosystems_FIP_2020","LWERIC_Ecosystem","I3-D","NetCDF_CF_SDN"
"I3","2019","D","LifeWatch_Ecosystems_FIP_2019","LWERIC_Ecosystem","I3-D","DwC-A"
"I3","2020","D","LifeWatch_Ecosystems_FIP_2020","LWERIC_Ecosystem","I3-D","DwC-A"
"I3","2021","D","LifeWatch_Ecosystems_FIP_2021","LWERIC_Ecosystem","I3-D","NetCDF_CF_SDN"
"I3","2021","D","LifeWatch_Ecosystems_FIP_2021","LWERIC_Ecosystem","I3-D","DwC-A"
"I3","2019","D","SeaDataNET_CDI_FIP_2019","SeaDataNet-CDI","I3-D","NetCDF_CF_SDN"
"I3","2019","D","SeaDataNET_CDI_FIP_2019","SeaDataNet-CDI","I3-D","ODV_ASCII"
"I3","2020","D","SeaDatNET_CDI_FIP_2020","SeaDataNet-CDI","I3-D","NetCDF_CF_SDN"
"I3","2021","D","SeaDataNET_CDI_FIP_2021","SeaDataNet-CDI","I3-D","NetCDF_CF_SDN"
"I3","2020","D","SeaDatNET_CDI_FIP_2020","SeaDataNet-CDI","I3-D","ODV_ASCII"
"I3","2021","D","SeaDataNET_CDI_FIP_2021","SeaDataNet-CDI","I3-D","ODV_ASCII"
"I3","2020","D","SeaDatNET_CDI_FIP_2020","SeaDataNet-CDI","I3-D","NetCDF_CF1.7"
"I3","2021","D","SeaDataNET_CDI_FIP_2021","SeaDataNet-CDI","I3-D","NetCDF_CF1.7"
"I3","2021","D","SeaDataNET_Sextant_FIP_2021","SeaDataNet-Sextant","I3-D","ODV_ASCII"
"I3","2019","D","SeaDataNET_Sextant_FIP_2019","SeaDataNet-Sextant","I3-D","NetCDF_CF1.7"
"I3","2020","D","SeaDataNET_Sextant_FIP_2020","SeaDataNet-Sextant","I3-D","NetCDF_CF1.7"
"I3","2021","D","SeaDataNET_Sextant_FIP_2021","SeaDataNet-Sextant","I3-D","NetCDF_CF1.7"
"I3","2019","D","eLTER_FIP_2019","eLTER-RI","I3-D","SensorML"
"I3","2020","D","eLTER_FIP_2020","eLTER-RI","I3-D","SensorML"
"I3","2019","D","eLTER_FIP_2019","eLTER-RI","I3-D","eLTER_DataSpec_Draft"
"I3","2020","D","eLTER_FIP_2020","eLTER-RI","I3-D","eLTER_DataSpec_Draft"
"I3","2021","D","eLTER_FIP_2021","eLTER-RI","I3-D","SensorML"
"I3","2021","D","eLTER_FIP_2021","eLTER-RI","I3-D","eLTER_DataSpec_Draft"
"I3","2021","D","eLTER_FIP_2021","eLTER-RI","I3-D","I-ADOPT"
"I3","2020","D","IAGOS_FIP_2020","iagos","I3-D","NASAAmes_Format"
"I3","2021","D","IAGOS_FIP_2021","iagos","I3-D","NASAAmes_Format"
"I3","2019","D","IAGOS_FIP_2019","iagos","I3-D","NASAAmes_Format"
"I3","2020","D","IAGOS_FIP_2020","iagos","I3-D","NetCDF_CF1.7"
"I3","2021","D","IAGOS_FIP_2021","iagos","I3-D","NetCDF_CF1.7"
"I3","2019","D","IAGOS_FIP_2019","iagos","I3-D","NetCDF_CF1.7"
"I3","2019","D","LifeWatch_Marine_FIP_2019","lw-marine","I3-D","DwC-A"
"I3","2020","D","LifeWatch_Marine_FIP_2020","lw-marine","I3-D","DwC-A"
"I3","2021","D","LifeWatch_Marine_FIP_2021","lw-marine","I3-D","DwC-A"
"I3","2019","D","LifeWatch_Marine_FIP_2019","lw-marine","I3-D","ERDDAP"
"I3","2020","D","LifeWatch_Marine_FIP_2020","lw-marine","I3-D","ERDDAP"
"I3","2021","D","LifeWatch_Marine_FIP_2021","lw-marine","I3-D","ERDDAP"
"I3","2019","D","SIOS_FIP_2019","sios","I3-D","NetCDF_CF1.7"
"I3","2021","D","SIOS_FIP_2021","sios","I3-D","NetCDF_CF1.7"
"I3","2020","D","SIOS_FIP_2020","sios","I3-D","NetCDF_CF1.7"
"R1.1","2021","MD","ACTRIS_ARES_FIP_2021","ACTRIS-ARES","R1.1-MD","GPL-3.0-or-later"
"R1.1","2021","MD","ACTRIS-DVAS_FIP_2021","ACTRIS_DVAS","R1.1-MD","CC-BY-4.0"
"R1.1","2019","MD","AnaEE_CREA_FIP_2019","AnaEE_CREA","R1.1-MD","GPL-3.0-or-later"
"R1.1","2020","MD","AnaEE_CREA_FIP_2020","AnaEE_CREA","R1.1-MD","GPL-3.0-or-later"
"R1.1","2021","MD","AnaEE_CREA_FIP_2021","AnaEE_CREA","R1.1-MD","GPL-3.0-or-later"
"R1.1","2019","MD","AnaEE_FIP_2019","Anaee","R1.1-MD","CC-BY-4.0"
"R1.1","2020","MD","AnaEE_FIP_2020","Anaee","R1.1-MD","CC-BY-4.0"
"R1.1","2021","MD","AnaEE_FIP_2021","Anaee","R1.1-MD","CC-BY-4.0"
"R1.1","2019","MD","Euro-Argo_FIP_2019","ArgoGdacFairImplementationCommunityPublication","R1.1-MD","CC-BY-4.0"
"R1.1","2020","MD","EuroArgo_FIP_2020","ArgoGdacFairImplementationCommunityPublication","R1.1-MD","CC-BY-4.0"
"R1.1","2021","MD","Euro-Argo_FIP_2021","ArgoGdacFairImplementationCommunityPublication","R1.1-MD","CC-BY-4.0"
"R1.1","2021","MD","DANUBIUS_FIP_2021","DANUBIUS","R1.1-MD","CC-BY-4.0"
"R1.1","2020","MD","DiSSCo_FIP_2020","DiSSCo","R1.1-MD","CC-BY-4.0"
"R1.1","2021","MD","DiSSCo_FIP_2021","DiSSCo","R1.1-MD","CC-BY-4.0"
"R1.1","2020","MD","DiSSCo_FIP_2020","DiSSCo","R1.1-MD","CC0-1.0"
"R1.1","2021","MD","DiSSCo_FIP_2021","DiSSCo","R1.1-MD","CC0-1.0"
"R1.1","2022","MD","EMSO ERIC FIP 2022","EMSO","R1.1-MD","CC-BY-4.0"
"R1.1","2021","MD","EMSO ERIC FIP 2021","EMSO","R1.1-MD","CC-BY-4.0"
"R1.1","2021","MD","EPOS_ICS-C_FIP_2021","EPOS-ERIC","R1.1-MD","CC-BY-4.0"
"R1.1","2022","MD","ICOS_FIP_2022","ICOS","R1.1-MD","CC0-1.0"
"R1.1","2019","MD","ICOS_FIP_2019","ICOS","R1.1-MD","CC0-1.0"
"R1.1","2021","MD","ICOS_FIP_2021","ICOS","R1.1-MD","CC0-1.0"
"R1.1","2020","MD","ICOS_FIP_2020","ICOS","R1.1-MD","CC0-1.0"
"R1.1","2022","MD","LifeWatch_Ecosystems_FIP_2022","LWERIC_Ecosystem","R1.1-MD","CC-BY-4.0"
"R1.1","2022","MD","LifeWatch_Ecosystems_FIP_2022","LWERIC_Ecosystem","R1.1-MD","CC-BY-NC-SA-4.0"
"R1.1","2022","MD","LifeWatch_Ecosystems_FIP_2022","LWERIC_Ecosystem","R1.1-MD","CC0-1.0"
"R1.1","2022","MD","LifeWatch_Ecosystems_FIP_2022","LWERIC_Ecosystem","R1.1-MD","GPL-2.0-or-later"
"R1.1","2020","MD","LifeWatch_Ecosystems_FIP_2020","LWERIC_Ecosystem","R1.1-MD","CC-BY-4.0"
"R1.1","2020","MD","LifeWatch_Ecosystems_FIP_2020","LWERIC_Ecosystem","R1.1-MD","CC-BY-NC-SA-4.0"
"R1.1","2020","MD","LifeWatch_Ecosystems_FIP_2020","LWERIC_Ecosystem","R1.1-MD","CC0-1.0"
"R1.1","2020","MD","LifeWatch_Ecosystems_FIP_2020","LWERIC_Ecosystem","R1.1-MD","GPL-2.0-or-later"
"R1.1","2021","MD","LifeWatch_Ecosystems_FIP_2021","LWERIC_Ecosystem","R1.1-MD","CC-BY-4.0"
"R1.1","2021","MD","LifeWatch_Ecosystems_FIP_2021","LWERIC_Ecosystem","R1.1-MD","CC-BY-NC-SA-4.0"
"R1.1","2021","MD","LifeWatch_Ecosystems_FIP_2021","LWERIC_Ecosystem","R1.1-MD","CC0-1.0"
"R1.1","2021","MD","LifeWatch_Ecosystems_FIP_2021","LWERIC_Ecosystem","R1.1-MD","GPL-2.0-or-later"
"R1.1","2019","MD","LifeWatch_Ecosystems_FIP_2019","LWERIC_Ecosystem","R1.1-MD","CC-BY-4.0"
"R1.1","2019","MD","LifeWatch_Ecosystems_FIP_2019","LWERIC_Ecosystem","R1.1-MD","CC-BY-NC-SA-4.0"
"R1.1","2021","MD","SeaDataNET_CDI_FIP_2021","SeaDataNet-CDI","R1.1-MD","CC-BY-4.0"
"R1.1","2019","MD","SeaDataNET_CDI_FIP_2019","SeaDataNet-CDI","R1.1-MD","SDN_DA_L_1.0"
"R1.1","2020","MD","SeaDatNET_CDI_FIP_2020","SeaDataNet-CDI","R1.1-MD","SDN_DA_L_1.0"
"R1.1","2019","MD","SeaDataNET_CDI_FIP_2019","SeaDataNet-CDI","R1.1-MD","SDN_DP"
"R1.1","2020","MD","SeaDatNET_CDI_FIP_2020","SeaDataNet-CDI","R1.1-MD","SDN_DP"
"R1.1","2021","MD","SeaDataNET_Sextant_FIP_2021","SeaDataNet-Sextant","R1.1-MD","CC-BY-4.0"
"R1.1","2019","MD","SeaDataNET_Sextant_FIP_2019","SeaDataNet-Sextant","R1.1-MD","CC0-1.0"
"R1.1","2020","MD","SeaDataNET_Sextant_FIP_2020","SeaDataNet-Sextant","R1.1-MD","CC0-1.0"
"R1.1","2019","MD","eLTER_FIP_2019","eLTER-RI","R1.1-MD","CC0-1.0"
"R1.1","2020","MD","eLTER_FIP_2020","eLTER-RI","R1.1-MD","CC0-1.0"
"R1.1","2021","MD","eLTER_FIP_2021","eLTER-RI","R1.1-MD","CC0-1.0"
"R1.1","2020","MD","IAGOS_FIP_2020","iagos","R1.1-MD","CC0-1.0"
"R1.1","2021","MD","IAGOS_FIP_2021","iagos","R1.1-MD","CC0-1.0"
"R1.1","2021","D","ACTRIS_ARES_FIP_2021","ACTRIS-ARES","R1.1-D","CC-BY-ND-4.0"
"R1.1","2021","D","ACTRIS-ASC_FIP_2021","ACTRIS-ASC","R1.1-D","CC-BY-4.0"
"R1.1","2019","D","ACTRIS_CLU_FIP_2019","ACTRIS_CLU","R1.1-D","CC-BY-4.0"
"R1.1","2020","D","ACTRIS_CLU_FIP_2020","ACTRIS_CLU","R1.1-D","CC-BY-4.0"
"R1.1","2021","D","ACTRIS_CLU_FIP_2021","ACTRIS_CLU","R1.1-D","CC-BY-4.0"
"R1.1","2021","D","ACTRIS-DVAS_FIP_2021","ACTRIS_DVAS","R1.1-D","CC-BY-4.0"
"R1.1","2021","D","ACTRIS-GRES_FIP_2021","ACTRIS_GRES","R1.1-D","CC-BY-4.0"
"R1.1","2021","D","ACTRIS-InSitu_FIP_2021","ACTRIS_InSitu","R1.1-D","CC-BY-4.0"
"R1.1","2022","D","ACTRIS-ASC_FIP_2022","AERIS","R1.1-D","CC-BY-4.0"
"R1.1","2019","D","AnaEE_CREA_FIP_2019","AnaEE_CREA","R1.1-D","CC-BY-4.0"
"R1.1","2020","D","AnaEE_CREA_FIP_2020","AnaEE_CREA","R1.1-D","CC-BY-4.0"
"R1.1","2021","D","AnaEE_CREA_FIP_2021","AnaEE_CREA","R1.1-D","CC-BY-4.0"
"R1.1","2019","D","AnaEE_FIP_2019","Anaee","R1.1-D","CC-BY-4.0"
"R1.1","2020","D","AnaEE_FIP_2020","Anaee","R1.1-D","CC-BY-4.0"
"R1.1","2021","D","AnaEE_FIP_2021","Anaee","R1.1-D","CC-BY-4.0"
"R1.1","2019","D","Euro-Argo_FIP_2019","ArgoGdacFairImplementationCommunityPublication","R1.1-D","CC-BY-4.0"
